priority_rank,customer_id,customer_segment,retention_priority,churn_probability,churn_probability_percent,risk_score,risk_segment,risk_level,churn_prediction,reason,days_since_purchase,customer_value,total_orders,total_revenue,revenue_at_risk,priority_score,recommended_action,needs_immediate_attention,high_value_risk
1236,CUST1755,LOYAL_ACTIVE,LOW,0.150067645922632,15.01,15.01,LOW,LOW,0,Long time since last purchase,988,1626.7559999999996,1,874.5999999999999,131.25,12.867925266079277,Maintain relationship and encourage repeat purchase,False,False
1237,CUST2008,LOYAL_ACTIVE,LOW,0.141011018727053,14.1,14.1,LOW,LOW,0,Long time since last purchase,720,2045.472,1,1162.2,163.88,12.82147291576233,Maintain relationship and encourage repeat purchase,False,False
1238,CUST2309,LOYAL_ACTIVE,LOW,0.1281650868306329,12.82,12.82,LOW,LOW,0,Long time since last purchase,457,2321.088,1,1657.92,212.49,12.797493251799011,Maintain relationship and encourage repeat purchase,False,False
1239,CUST1880,LOYAL_ACTIVE,LOW,0.1204097135799821,12.04,12.04,LOW,LOW,0,Long time since last purchase,198,3570.696,1,1983.72,238.86,12.729415765456686,Maintain relationship and encourage repeat purchase,False,False
1240,CUST1514,LOYAL_ACTIVE,LOW,0.1366440769995939,13.66,13.66,LOW,LOW,0,Long time since last purchase,860,2288.4036,1,1285.62,175.67,12.728068981180206,Maintain relationship and encourage repeat purchase,False,False
1241,CUST2486,LOYAL_ACTIVE,LOW,0.1278770127087889,12.79,12.79,LOW,LOW,0,Long time since last purchase,67,2903.1088,1,1630.96,208.56,12.706567401156592,Maintain relationship and encourage repeat purchase,False,False
1242,CUST1355,LOYAL_ACTIVE,LOW,0.1344514462674091,13.45,13.45,LOW,LOW,0,Long time since last purchase,1106,2449.2852,1,1316.82,177.05,12.599432085325846,Maintain relationship and encourage repeat purchase,False,False
1243,CUST1702,LOYAL_ACTIVE,LOW,0.1737037382497323,17.37,17.37,LOW,LOW,0,Long time since last purchase,153,237.98319999999995,1,130.76,22.71,12.568161076105659,Maintain relationship and encourage repeat purchase,False,False
1244,CUST1704,LOYAL_ACTIVE,LOW,0.1720556769534268,17.21,17.21,LOW,LOW,0,Long time since last purchase,370,291.78720000000004,1,158.58,27.28,12.53508081230014,Maintain relationship and encourage repeat purchase,False,False
1245,CUST1540,LOYAL_ACTIVE,LOW,0.1204609052103797,12.05,12.05,LOW,LOW,0,Long time since last purchase,1242,3514.7304,1,1889.64,227.63,12.530800137464219,Maintain relationship and encourage repeat purchase,False,False
1246,CUST2022,LOYAL_ACTIVE,LOW,0.1301979744834096,13.02,13.02,LOW,LOW,0,Long time since last purchase,883,2592.6768,1,1456.5600000000002,189.64,12.528375252814055,Maintain relationship and encourage repeat purchase,False,False
1247,CUST1422,LOYAL_ACTIVE,LOW,0.128879197383518,12.89,12.89,LOW,LOW,0,Long time since last purchase,438,2680.818,1,1441.3,185.75,12.36602040400971,Maintain relationship and encourage repeat purchase,False,False
1248,CUST2599,LOYAL_ACTIVE,LOW,0.1310435368994988,13.1,13.1,LOW,LOW,0,Long time since last purchase,204,2404.08,1,1335.6,175.02,12.324327756775668,Maintain relationship and encourage repeat purchase,False,False
1249,CUST1409,LOYAL_ACTIVE,LOW,0.1216240446118435,12.16,12.16,LOW,LOW,0,Long time since last purchase,159,3163.7424,1,1738.32,211.42,12.320354670921088,Maintain relationship and encourage repeat purchase,False,False
1250,CUST1330,LOYAL_ACTIVE,LOW,0.1268372510290151,12.68,12.68,LOW,LOW,0,Long time since last purchase,857,2800.8623999999995,1,1505.84,191.0,12.31761176125431,Maintain relationship and encourage repeat purchase,False,False
1251,CUST2529,LOYAL_ACTIVE,LOW,0.1290718411960565,12.91,12.91,LOW,LOW,0,Long time since last purchase,431,2358.75,1,1387.5,179.09,12.259590455702973,Maintain relationship and encourage repeat purchase,False,False
1252,CUST2594,LOYAL_ACTIVE,LOW,0.157776258076636,15.78,15.78,LOW,LOW,0,Long time since last purchase,429,722.5548,1,420.09,66.28,12.237726534797595,Maintain relationship and encourage repeat purchase,False,False
1253,CUST1071,LOYAL_ACTIVE,LOW,0.1363806785111454,13.64,13.64,LOW,LOW,0,Long time since last purchase,705,1993.7736,1,1095.48,149.4,12.2366329715391,Maintain relationship and encourage repeat purchase,False,False
1254,CUST2127,LOYAL_ACTIVE,LOW,0.1628754727692447,16.29,16.29,LOW,LOW,0,Long time since last purchase,275,484.992,1,252.6,41.14,12.142019388845268,Maintain relationship and encourage repeat purchase,False,False
1255,CUST1767,LOYAL_ACTIVE,LOW,0.1284549096746094,12.85,12.85,LOW,LOW,0,Long time since last purchase,66,2491.749,1,1339.65,172.08,12.090188393879922,Maintain relationship and encourage repeat purchase,False,False
1256,CUST1415,LOYAL_ACTIVE,LOW,0.1345560112395587,13.46,13.46,LOW,LOW,0,Long time since last purchase,397,1787.448,1,1051.44,141.48,11.966304622849245,Maintain relationship and encourage repeat purchase,False,False
1257,CUST2027,LOYAL_ACTIVE,LOW,0.1331713078874454,13.32,13.32,LOW,LOW,0,Long time since last purchase,218,1957.8398,1,1099.91,146.48,11.959401675877317,Maintain relationship and encourage repeat purchase,False,False
1258,CUST2073,LOYAL_ACTIVE,LOW,0.1671476886818124,16.71,16.71,LOW,LOW,0,Long time since last purchase,896,124.384,1,67.6,11.3,11.903797617874632,Maintain relationship and encourage repeat purchase,False,False
1259,CUST1875,LOYAL_ACTIVE,LOW,0.1136108993891824,11.36,11.36,LOW,LOW,0,Long time since last purchase,828,3662.478,1,1927.62,219.0,11.895914357451629,Maintain relationship and encourage repeat purchase,False,False
1260,CUST2485,LOYAL_ACTIVE,LOW,0.1677113930835348,16.77,16.77,LOW,LOW,0,Long time since last purchase,976,90.3084,1,49.62,8.32,11.889601258540303,Maintain relationship and encourage repeat purchase,False,False
1261,CUST1820,LOYAL_ACTIVE,LOW,0.1164903187457008,11.65,11.65,LOW,LOW,0,Long time since last purchase,962,3246.5664,1,1690.92,196.98,11.700997941482807,Maintain relationship and encourage repeat purchase,False,False
1262,CUST2382,LOYAL_ACTIVE,LOW,0.1603254610147773,16.03,16.03,LOW,LOW,0,Long time since last purchase,779,284.3808,1,161.58,25.91,11.689298493771451,Maintain relationship and encourage repeat purchase,False,False
1263,CUST2723,LOYAL_ACTIVE,LOW,0.134089832159532,13.41,13.41,LOW,LOW,0,Long time since last purchase,435,1741.6296,1,936.36,125.56,11.647028387286985,Maintain relationship and encourage repeat purchase,False,False
1264,CUST1018,LOYAL_ACTIVE,LOW,0.1157009399293712,11.57,11.57,LOW,LOW,0,Long time since last purchase,98,3098.3498,1,1702.39,196.97,11.645561371764382,Maintain relationship and encourage repeat purchase,False,False
1265,CUST1101,LOYAL_ACTIVE,LOW,0.1521366724335742,15.21,15.21,LOW,LOW,0,Long time since last purchase,444,645.9966000000001,1,347.31000000000006,52.84,11.600964878510178,Maintain relationship and encourage repeat purchase,False,False
1266,CUST1168,LOYAL_ACTIVE,LOW,0.1381435810385849,13.81,13.81,LOW,LOW,0,Long time since last purchase,982,1413.4139999999998,1,759.9,104.98,11.560242608746268,Maintain relationship and encourage repeat purchase,False,False
1267,CUST2957,LOYAL_ACTIVE,LOW,0.120477390399183,12.05,12.05,LOW,LOW,0,Long time since last purchase,995,2608.5696,1,1433.28,172.68,11.542565199121192,Maintain relationship and encourage repeat purchase,False,False
1268,CUST2388,LOYAL_ACTIVE,LOW,0.1250781196794131,12.51,12.51,LOW,LOW,0,Long time since last purchase,439,2370.0786,1,1221.69,152.81,11.506851781512871,Maintain relationship and encourage repeat purchase,False,False
1269,CUST1368,LOYAL_ACTIVE,LOW,0.1442148813997097,14.42,14.42,LOW,LOW,0,Long time since last purchase,164,980.5544,1,532.91,76.85,11.478745739559821,Maintain relationship and encourage repeat purchase,False,False
1270,CUST2711,LOYAL_ACTIVE,LOW,0.1230041140044525,12.3,12.3,LOW,LOW,0,Long time since last purchase,608,2459.436,1,1294.4399999999998,159.22,11.477085085066264,Maintain relationship and encourage repeat purchase,False,False
1271,CUST1371,LOYAL_ACTIVE,LOW,0.119026716233147,11.9,11.9,LOW,LOW,0,Long time since last purchase,171,2642.0576,1,1451.68,172.79,11.442998585827546,Maintain relationship and encourage repeat purchase,False,False
1272,CUST2445,LOYAL_ACTIVE,LOW,0.1205396621883545,12.05,12.05,LOW,LOW,0,Long time since last purchase,537,2356.4688,1,1370.04,165.14,11.411164582547789,Maintain relationship and encourage repeat purchase,False,False
1273,CUST2048,LOYAL_ACTIVE,LOW,0.1121116248597476,11.21,11.21,LOW,LOW,0,Long time since last purchase,511,3028.4384,1,1760.72,197.4,11.402051577630866,Maintain relationship and encourage repeat purchase,False,False
1274,CUST2059,LOYAL_ACTIVE,LOW,0.1228248515091438,12.28,12.28,LOW,LOW,0,Long time since last purchase,576,2202.666,1,1265.9,155.48,11.397197047213004,Maintain relationship and encourage repeat purchase,False,False
1275,CUST1427,LOYAL_ACTIVE,LOW,0.1178814591881539,11.79,11.79,LOW,LOW,0,Long time since last purchase,351,2652.8501999999994,1,1457.61,171.83,11.345545545444237,Maintain relationship and encourage repeat purchase,False,False
1276,CUST2709,LOYAL_ACTIVE,LOW,0.1156717558124303,11.57,11.57,LOW,LOW,0,Long time since last purchase,232,2370.6528,1,1559.64,180.41,11.345351418795603,Maintain relationship and encourage repeat purchase,False,False
1277,CUST1757,LOYAL_ACTIVE,LOW,0.1122639447708072,11.23,11.23,LOW,LOW,0,Long time since last purchase,376,3196.3356,1,1718.46,192.92,11.332050417647341,Maintain relationship and encourage repeat purchase,False,False
1278,CUST2159,LOYAL_ACTIVE,LOW,0.1175095625321703,11.75,11.75,LOW,LOW,0,Long time since last purchase,135,2583.8208,1,1468.08,172.51,11.331756354649322,Maintain relationship and encourage repeat purchase,False,False
1279,CUST2803,LOYAL_ACTIVE,LOW,0.1110827475711021,11.11,11.11,LOW,LOW,0,Long time since last purchase,264,3260.8848000000003,1,1772.22,196.86,11.320307328356673,Maintain relationship and encourage repeat purchase,False,False
1280,CUST2603,LOYAL_ACTIVE,LOW,0.1254944236755425,12.55,12.55,LOW,LOW,0,Long time since last purchase,146,2108.2320000000004,1,1121.4,140.73,11.31848955021671,Maintain relationship and encourage repeat purchase,False,False
1281,CUST1083,LOYAL_ACTIVE,LOW,0.1141211953335563,11.41,11.41,LOW,LOW,0,Long time since last purchase,850,3038.3808000000004,1,1616.16,184.44,11.30937337314128,Maintain relationship and encourage repeat purchase,False,False
1282,CUST2212,LOYAL_ACTIVE,LOW,0.1239492196166423,12.39,12.39,LOW,LOW,0,Long time since last purchase,398,2101.5904,1,1154.72,143.13,11.253537884178177,Maintain relationship and encourage repeat purchase,False,False
1283,CUST2845,LOYAL_ACTIVE,LOW,0.1084663547285098,10.85,10.85,LOW,LOW,0,Long time since last purchase,959,2840.88,1,1869.0,202.72,11.242670638531486,Maintain relationship and encourage repeat purchase,False,False
1284,CUST2870,LOYAL_ACTIVE,LOW,0.1074614620830315,10.75,10.75,LOW,LOW,0,Long time since last purchase,189,3684.5568,1,1919.04,206.22,11.235346554721207,Maintain relationship and encourage repeat purchase,False,False
1285,CUST1921,LOYAL_ACTIVE,LOW,0.1192905430604242,11.93,11.93,LOW,LOW,0,Long time since last purchase,378,2250.864,1,1339.8000000000002,159.83,11.228118326080754,Maintain relationship and encourage repeat purchase,False,False
1286,CUST2379,LOYAL_ACTIVE,LOW,0.1243475129944475,12.43,12.43,LOW,LOW,0,Long time since last purchase,1197,1963.808,1,1115.8,138.75,11.202555392620365,Maintain relationship and encourage repeat purchase,False,False
1287,CUST2663,LOYAL_ACTIVE,LOW,0.1345289605481275,13.45,13.45,LOW,LOW,0,Long time since last purchase,368,1323.18,1,735.1,98.89,11.19756715602488,Maintain relationship and encourage repeat purchase,False,False
1288,CUST1601,LOYAL_ACTIVE,LOW,0.1253789399856849,12.54,12.54,LOW,LOW,0,Long time since last purchase,399,1856.9494,1,1043.23,130.8,11.13161348460214,Maintain relationship and encourage repeat purchase,False,False
1289,CUST1750,LOYAL_ACTIVE,LOW,0.1188206609511735,11.88,11.88,LOW,LOW,0,Long time since last purchase,127,2355.8387999999995,1,1266.58,150.5,11.027237525629786,Maintain relationship and encourage repeat purchase,False,False
1290,CUST2318,LOYAL_ACTIVE,LOW,0.1193735740857937,11.94,11.94,LOW,LOW,0,Long time since last purchase,901,2239.965,1,1230.75,146.92,11.001482623077184,Maintain relationship and encourage repeat purchase,False,False
1291,CUST2961,LOYAL_ACTIVE,LOW,0.1451930705236068,14.52,14.52,LOW,LOW,0,Long time since last purchase,284,547.7772,1,307.74,44.68,10.967989843325224,Maintain relationship and encourage repeat purchase,False,False
1292,CUST2442,LOYAL_ACTIVE,LOW,0.1199777884422305,12.0,12.0,LOW,LOW,0,Long time since last purchase,636,2158.2648,1,1172.97,140.73,10.93232508388487,Maintain relationship and encourage repeat purchase,False,False
1293,CUST2433,LOYAL_ACTIVE,LOW,0.1083385295475512,10.83,10.83,LOW,LOW,0,Long time since last purchase,582,3017.1,1,1695.0,183.63,10.890002509517412,Maintain relationship and encourage repeat purchase,False,False
1294,CUST1290,LOYAL_ACTIVE,LOW,0.1251921795361964,12.52,12.52,LOW,LOW,0,Long time since last purchase,218,1552.349,1,935.15,117.07,10.871328067179645,Maintain relationship and encourage repeat purchase,False,False
1295,CUST2558,LOYAL_ACTIVE,LOW,0.1182905066545708,11.83,11.83,LOW,LOW,0,Long time since last purchase,815,2208.4608,1,1213.44,143.54,10.864810132422605,Maintain relationship and encourage repeat purchase,False,False
1296,CUST1268,LOYAL_ACTIVE,LOW,0.1112310037267779,11.12,11.12,LOW,LOW,0,Long time since last purchase,308,2744.64,1,1524.8,169.61,10.840041991419772,Maintain relationship and encourage repeat purchase,False,False
1297,CUST2218,LOYAL_ACTIVE,LOW,0.1111664597916896,11.12,11.12,LOW,LOW,0,Long time since last purchase,383,2515.1489999999994,1,1515.15,168.43,10.814277712072055,Maintain relationship and encourage repeat purchase,False,False
1298,CUST1358,LOYAL_ACTIVE,LOW,0.1180439310225614,11.8,11.8,LOW,LOW,0,Long time since last purchase,1028,2228.7776,1,1185.52,139.94,10.782730911055225,Maintain relationship and encourage repeat purchase,False,False
1299,CUST1737,LOYAL_ACTIVE,LOW,0.1260224373734257,12.6,12.6,LOW,LOW,0,Long time since last purchase,807,1605.9984,1,863.44,108.81,10.780722688544941,Maintain relationship and encourage repeat purchase,False,False
1300,CUST2624,LOYAL_ACTIVE,LOW,0.1156837425578906,11.57,11.57,LOW,LOW,0,Long time since last purchase,832,2389.5048,1,1284.68,148.62,10.773803353933808,Maintain relationship and encourage repeat purchase,False,False
1301,CUST1530,LOYAL_ACTIVE,LOW,0.1353461756443324,13.53,13.53,LOW,LOW,0,Long time since last purchase,566,924.5418,1,507.99,68.75,10.712093750648288,Maintain relationship and encourage repeat purchase,False,False
1302,CUST2525,LOYAL_ACTIVE,LOW,0.1161250879561096,11.61,11.61,LOW,LOW,0,Long time since last purchase,261,2288.4696,1,1230.36,142.88,10.701347353557088,Maintain relationship and encourage repeat purchase,False,False
1303,CUST2240,LOYAL_ACTIVE,LOW,0.1195058519342318,11.95,11.95,LOW,LOW,0,Long time since last purchase,550,1890.4512,1,1074.12,128.36,10.676564492614535,Maintain relationship and encourage repeat purchase,False,False
1304,CUST2717,LOYAL_ACTIVE,LOW,0.1431486352695035,14.31,14.31,LOW,LOW,0,Long time since last purchase,320,447.282,1,248.49,35.57,10.660851479392319,Maintain relationship and encourage repeat purchase,False,False
1305,CUST1095,LOYAL_ACTIVE,LOW,0.1259024671750639,12.59,12.59,LOW,LOW,0,Long time since last purchase,392,1385.475,1,796.25,100.25,10.6181997701583,Maintain relationship and encourage repeat purchase,False,False
1306,CUST1703,LOYAL_ACTIVE,LOW,0.1171624304129443,11.72,11.72,LOW,LOW,0,Long time since last purchase,632,2171.738,1,1143.02,133.92,10.612634218020123,Maintain relationship and encourage repeat purchase,False,False
1307,CUST2272,LOYAL_ACTIVE,LOW,0.1368920065926027,13.69,13.69,LOW,LOW,0,Long time since last purchase,236,713.9936,1,401.12,54.91,10.571109152740037,Maintain relationship and encourage repeat purchase,False,False
1308,CUST1254,LOYAL_ACTIVE,LOW,0.1267706944137461,12.68,12.68,LOW,LOW,0,Long time since last purchase,255,1266.608,1,736.4,93.35,10.554739399873172,Maintain relationship and encourage repeat purchase,False,False
1309,CUST1716,LOYAL_ACTIVE,LOW,0.1091264453166791,10.91,10.91,LOW,LOW,0,Long time since last purchase,511,2574.0864,1,1479.36,161.44,10.54561994865027,Maintain relationship and encourage repeat purchase,False,False
1310,CUST1094,LOYAL_ACTIVE,LOW,0.1072825902005747,10.73,10.73,LOW,LOW,0,Long time since last purchase,348,2862.2304,1,1555.56,166.88,10.514498691514452,Maintain relationship and encourage repeat purchase,False,False
1311,CUST1970,LOYAL_ACTIVE,LOW,0.1485729886266066,14.86,14.86,LOW,LOW,0,Long time since last purchase,264,43.206,1,22.74,3.38,10.460966974331438,Maintain relationship and encourage repeat purchase,False,False
1312,CUST1555,LOYAL_ACTIVE,LOW,0.1145082133847955,11.45,11.45,LOW,LOW,0,Long time since last purchase,654,2186.9694,1,1175.79,134.64,10.439802811475051,Maintain relationship and encourage repeat purchase,False,False
1313,CUST2678,LOYAL_ACTIVE,LOW,0.1190736263444967,11.91,11.91,LOW,LOW,0,Long time since last purchase,688,1766.34,1,981.3,116.85,10.439068187102922,Maintain relationship and encourage repeat purchase,False,False
1314,CUST2188,LOYAL_ACTIVE,LOW,0.1270074619334728,12.7,12.7,LOW,LOW,0,Long time since last purchase,812,1198.584,1,665.88,84.57,10.413226965094982,Maintain relationship and encourage repeat purchase,False,False
1315,CUST1457,LOYAL_ACTIVE,LOW,0.1139172129712857,11.39,11.39,LOW,LOW,0,Long time since last purchase,428,2090.7702,1,1174.59,133.81,10.383488418775148,Maintain relationship and encourage repeat purchase,False,False
1316,CUST1753,LOYAL_ACTIVE,LOW,0.100223641910036,10.02,10.02,LOW,LOW,0,Long time since last purchase,128,3385.2546,1,1860.03,186.42,10.372195043414555,Maintain relationship and encourage repeat purchase,False,False
1317,CUST2710,LOYAL_ACTIVE,LOW,0.1001108606102764,10.01,10.01,LOW,LOW,0,Long time since last purchase,462,3266.56,1,1856.0,185.81,10.353317145334913,Maintain relationship and encourage repeat purchase,False,False
1318,CUST2096,LOYAL_ACTIVE,LOW,0.1213893210396099,12.14,12.14,LOW,LOW,0,Long time since last purchase,667,1542.0496,1,847.2800000000001,102.85,10.349093210268041,Maintain relationship and encourage repeat purchase,False,False
1319,CUST2664,LOYAL_ACTIVE,LOW,0.0975172260636619,9.75,9.75,LOW,LOW,0,Long time since last purchase,760,3420.2484,1,1965.66,191.69,10.277633641378873,Maintain relationship and encourage repeat purchase,False,False
